price,time
"$3,961.17",Tue Dec 28 08:48:24 2021
"$3,953.47",Tue Dec 28 08:58:25 2021
"$3,953.68",Tue Dec 28 09:08:26 2021
"$3,948.41",Tue Dec 28 09:18:27 2021
"$3,946.25",Tue Dec 28 09:28:28 2021
"$3,959.49",Tue Dec 28 09:38:29 2021
"$3,941.32",Tue Dec 28 09:48:30 2021
"$3,891.72",Tue Dec 28 09:58:31 2021
"$3,905.09",Tue Dec 28 10:08:32 2021
"$3,907.30",Tue Dec 28 10:18:33 2021
"$3,918.90",Tue Dec 28 10:28:34 2021
"$3,918.88",Tue Dec 28 10:38:35 2021
"$3,918.78",Tue Dec 28 10:48:36 2021
"$3,911.78",Tue Dec 28 10:58:38 2021
"$3,909.33",Tue Dec 28 11:08:39 2021
"$3,921.03",Tue Dec 28 11:18:40 2021
"$3,923.61",Tue Dec 28 11:28:43 2021
"$3,928.34",Tue Dec 28 11:38:47 2021
"$3,917.74",Tue Dec 28 11:48:49 2021
"$3,927.52",Tue Dec 28 11:58:50 2021
"$3,935.84",Tue Dec 28 12:08:51 2021
"$3,935.68",Tue Dec 28 12:18:52 2021
"$3,922.78",Tue Dec 28 12:28:53 2021
"$3,923.11",Tue Dec 28 12:55:06 2021
"$3,910.87",Tue Dec 28 13:05:07 2021
"$3,907.89",Tue Dec 28 13:15:08 2021
"$3,908.64",Tue Dec 28 13:25:09 2021
"$3,919.81",Tue Dec 28 13:35:10 2021
"$3,918.97",Tue Dec 28 13:45:11 2021
"$3,930.87",Tue Dec 28 13:55:12 2021
"$3,928.65",Tue Dec 28 14:05:12 2021
"$3,925.51",Tue Dec 28 14:15:13 2021
"$3,928.37",Tue Dec 28 14:25:14 2021
"$3,923.88",Tue Dec 28 14:35:15 2021
"$3,925.65",Tue Dec 28 14:45:16 2021
"$3,910.44",Tue Dec 28 14:55:17 2021
"$3,913.78",Tue Dec 28 15:05:18 2021
"$3,917.15",Tue Dec 28 15:15:19 2021
"$3,895.20",Tue Dec 28 15:25:20 2021
"$3,895.47",Tue Dec 28 15:35:21 2021
"$3,902.91",Tue Dec 28 15:45:22 2021
"$3,909.15",Tue Dec 28 15:55:23 2021
"$3,929.00",Tue Dec 28 18:12:05 2021
"$3,920.87",Tue Dec 28 18:22:06 2021
"$3,917.82",Tue Dec 28 18:32:07 2021
"$3,909.25",Tue Dec 28 18:42:09 2021
"$3,914.18",Tue Dec 28 18:52:10 2021
"$3,911.79",Tue Dec 28 19:02:11 2021
"$3,914.60",Tue Dec 28 19:12:15 2021
"$3,922.70",Tue Dec 28 19:22:16 2021
"$3,917.15",Tue Dec 28 19:32:17 2021
"$3,901.55",Tue Dec 28 19:42:18 2021
"$3,901.14",Tue Dec 28 19:52:19 2021
"$3,910.68",Tue Dec 28 20:02:19 2021
"$3,902.18",Tue Dec 28 20:13:06 2021
"$3,909.36",Tue Dec 28 20:23:39 2021
"$3,910.50",Tue Dec 28 20:34:00 2021
"$3,917.75",Tue Dec 28 20:44:02 2021
"$3,905.57",Tue Dec 28 20:54:02 2021
"$3,909.04",Tue Dec 28 21:04:04 2021
"$3,915.62",Tue Dec 28 21:14:05 2021
"$3,905.70",Tue Dec 28 21:24:09 2021
"$3,902.18",Tue Dec 28 21:34:11 2021
"$3,885.08",Tue Dec 28 21:44:12 2021
"$3,874.32",Tue Dec 28 21:54:13 2021
"$3,838.58",Tue Dec 28 22:04:14 2021
"$3,860.59",Tue Dec 28 22:14:15 2021
"$3,863.05",Tue Dec 28 22:24:16 2021
"$3,868.54",Tue Dec 28 22:34:17 2021
"$3,859.57",Tue Dec 28 22:44:18 2021
"$3,822.94",Wed Dec 29 08:56:29 2021
"$3,820.02",Wed Dec 29 09:06:30 2021
"$3,820.13",Wed Dec 29 09:16:31 2021
"$3,820.31",Wed Dec 29 09:26:32 2021
"$3,816.34",Wed Dec 29 09:36:33 2021
"$3,819.69",Wed Dec 29 09:46:34 2021
"$3,809.17",Wed Dec 29 09:56:35 2021
"$3,806.48",Wed Dec 29 10:32:28 2021
"$3,805.78",Wed Dec 29 10:42:29 2021
"$3,809.56",Wed Dec 29 10:52:29 2021
"$3,809.82",Wed Dec 29 11:02:30 2021
"$3,798.59",Wed Dec 29 11:12:31 2021
"$3,794.67",Wed Dec 29 11:22:32 2021
"$3,808.13",Wed Dec 29 11:32:33 2021
"$3,801.35",Wed Dec 29 11:42:33 2021
"$3,804.97",Wed Dec 29 11:52:38 2021
"$3,805.16",Wed Dec 29 12:02:39 2021
"$3,809.97",Wed Dec 29 12:12:40 2021
"$3,802.35",Wed Dec 29 12:22:41 2021
"$3,798.70",Wed Dec 29 12:32:41 2021
"$3,805.83",Wed Dec 29 12:42:42 2021
"$3,797.57",Wed Dec 29 12:52:43 2021
"$3,802.27",Wed Dec 29 13:15:50 2021
"$3,792.04",Wed Dec 29 13:25:51 2021
"$3,799.49",Wed Dec 29 13:35:51 2021
"$3,802.65",Wed Dec 29 13:45:52 2021
"$3,797.86",Wed Dec 29 13:55:53 2021
"$3,791.60",Wed Dec 29 14:05:54 2021
"$3,790.81",Wed Dec 29 14:15:55 2021
"$3,806.60",Wed Dec 29 14:25:56 2021
"$3,797.53",Wed Dec 29 14:35:57 2021
"$3,799.32",Wed Dec 29 14:45:58 2021
"$3,774.85",Wed Dec 29 14:55:59 2021
"$3,773.91",Wed Dec 29 15:05:59 2021
"$3,788.54",Wed Dec 29 15:16:00 2021
"$3,803.86",Wed Dec 29 15:26:01 2021
"$3,815.12",Wed Dec 29 15:36:02 2021
"$3,810.92",Wed Dec 29 15:46:02 2021
"$3,807.26",Wed Dec 29 15:56:03 2021
"$3,807.73",Wed Dec 29 16:06:05 2021
"$3,806.79",Wed Dec 29 16:16:05 2021
"$3,799.64",Wed Dec 29 16:26:06 2021
"$3,795.10",Wed Dec 29 16:36:07 2021
"$3,792.37",Wed Dec 29 16:46:07 2021
"$3,789.77",Wed Dec 29 16:56:08 2021
"$3,790.57",Wed Dec 29 17:06:09 2021
"$3,793.99",Wed Dec 29 17:16:09 2021
"$3,786.76",Wed Dec 29 17:26:10 2021
"$3,793.11",Wed Dec 29 17:36:11 2021
"$3,759.32",Wed Dec 29 17:46:12 2021
"$3,741.32",Wed Dec 29 17:56:13 2021
"$3,740.78",Wed Dec 29 18:06:14 2021
"$3,732.40",Wed Dec 29 18:16:15 2021
"$3,741.93",Wed Dec 29 18:26:16 2021
"$3,731.19",Wed Dec 29 18:36:16 2021
"$3,729.98",Wed Dec 29 18:46:17 2021
"$3,715.94",Wed Dec 29 18:56:18 2021
"$3,708.37",Wed Dec 29 19:06:19 2021
"$3,763.30",Wed Dec 29 19:31:41 2021
"$3,764.46",Wed Dec 29 19:41:42 2021
"$3,757.68",Wed Dec 29 19:51:43 2021
"$3,759.13",Wed Dec 29 20:01:44 2021
"$3,774.89",Wed Dec 29 20:11:45 2021
"$3,773.80",Wed Dec 29 20:21:46 2021
"$3,785.33",Wed Dec 29 20:31:47 2021
"$3,787.07",Wed Dec 29 20:41:48 2021
"$3,774.86",Wed Dec 29 20:51:49 2021
"$3,794.14",Wed Dec 29 21:30:27 2021
"$3,792.29",Wed Dec 29 21:40:27 2021
"$3,785.31",Wed Dec 29 21:50:29 2021
"$3,788.03",Wed Dec 29 22:00:30 2021
"$3,775.30",Wed Dec 29 22:10:31 2021
"$3,775.24",Wed Dec 29 22:20:32 2021
"$3,782.07",Wed Dec 29 22:30:33 2021
"$3,779.02",Wed Dec 29 22:40:34 2021
"$3,780.60",Wed Dec 29 22:50:35 2021
"$3,772.49",Wed Dec 29 23:00:35 2021
"$3,760.65",Wed Dec 29 23:13:44 2021
"$3,761.16",Wed Dec 29 23:23:45 2021
"$3,757.88",Wed Dec 29 23:33:46 2021
"$3,763.13",Wed Dec 29 23:43:47 2021
"$3,767.80",Wed Dec 29 23:53:47 2021
"$3,770.52",Thu Dec 30 00:03:49 2021
"$3,773.63",Thu Dec 30 00:13:50 2021
"$3,750.71",Thu Dec 30 00:23:52 2021
"$3,755.58",Thu Dec 30 00:33:53 2021
"$3,747.56",Thu Dec 30 00:43:53 2021
"$3,662.28",Thu Dec 30 09:26:00 2021
"$3,654.45",Thu Dec 30 09:36:01 2021
"$3,663.47",Thu Dec 30 09:46:02 2021
"$3,678.23",Thu Dec 30 09:56:03 2021
"$3,669.56",Thu Dec 30 10:06:04 2021
"$3,671.39",Thu Dec 30 10:16:05 2021
"$3,670.24",Thu Dec 30 10:26:06 2021
"$3,667.82",Thu Dec 30 10:36:07 2021
"$3,663.46",Thu Dec 30 10:46:07 2021
"$3,670.55",Thu Dec 30 10:56:11 2021
"$3,660.87",Thu Dec 30 11:06:12 2021
"$3,657.86",Thu Dec 30 11:16:13 2021
"$3,664.36",Thu Dec 30 11:26:17 2021
"$3,675.78",Thu Dec 30 11:36:18 2021
"$3,673.92",Thu Dec 30 11:46:18 2021
"$3,673.12",Thu Dec 30 11:56:19 2021
"$3,673.42",Thu Dec 30 12:06:20 2021
"$3,687.75",Thu Dec 30 12:16:21 2021
"$3,697.62",Thu Dec 30 12:26:22 2021
"$3,713.44",Thu Dec 30 12:43:57 2021
"$3,709.96",Thu Dec 30 12:53:58 2021
"$3,715.16",Thu Dec 30 13:03:59 2021
"$3,713.63",Thu Dec 30 13:14:00 2021
"$3,714.39",Thu Dec 30 13:24:01 2021
"$3,715.90",Thu Dec 30 13:34:02 2021
"$3,723.30",Thu Dec 30 13:44:03 2021
"$3,713.37",Thu Dec 30 13:54:04 2021
"$3,710.11",Thu Dec 30 14:04:05 2021
"$3,701.96",Thu Dec 30 14:14:06 2021
"$3,701.68",Thu Dec 30 14:24:07 2021
"$3,694.41",Thu Dec 30 14:34:08 2021
"$3,697.61",Thu Dec 30 14:44:08 2021
"$3,700.38",Thu Dec 30 14:54:09 2021
"$3,695.90",Thu Dec 30 15:04:10 2021
"$3,696.50",Thu Dec 30 15:14:11 2021
"$3,702.29",Thu Dec 30 15:24:12 2021
"$3,683.69",Thu Dec 30 15:34:13 2021
"$3,693.56",Thu Dec 30 15:44:15 2021
"$3,696.17",Thu Dec 30 15:54:15 2021
"$3,694.27",Thu Dec 30 16:04:16 2021
"$3,684.82",Thu Dec 30 16:14:17 2021
"$3,691.76",Thu Dec 30 16:24:18 2021
"$3,702.20",Thu Dec 30 16:34:19 2021
"$3,701.63",Thu Dec 30 16:44:20 2021
"$3,697.73",Thu Dec 30 16:54:22 2021
"$3,700.87",Thu Dec 30 17:04:23 2021
"$3,715.01",Thu Dec 30 17:14:23 2021
"$3,739.82",Thu Dec 30 17:24:26 2021
"$3,740.88",Thu Dec 30 17:34:27 2021
"$3,729.75",Thu Dec 30 17:44:27 2021
"$3,736.69",Thu Dec 30 17:54:31 2021
"$3,748.19",Thu Dec 30 18:04:33 2021
"$3,745.62",Thu Dec 30 18:14:34 2021
"$3,741.88",Thu Dec 30 18:24:34 2021
"$3,739.58",Thu Dec 30 18:34:35 2021
"$3,736.43",Thu Dec 30 18:44:36 2021
"$3,735.36",Thu Dec 30 18:54:37 2021
"$3,735.44",Thu Dec 30 19:04:38 2021
"$3,738.03",Thu Dec 30 19:14:39 2021
"$3,732.98",Thu Dec 30 19:24:40 2021
"$3,724.47",Thu Dec 30 19:34:41 2021
"$3,723.05",Thu Dec 30 19:44:42 2021
"$3,714.96",Thu Dec 30 19:54:43 2021
"$3,708.36",Thu Dec 30 20:04:44 2021
"$3,720.57",Thu Dec 30 20:14:45 2021
"$3,708.47",Thu Dec 30 20:24:46 2021
"$3,746.18",Fri Dec 31 10:32:17 2021
"$3,747.66",Fri Dec 31 10:42:18 2021
"$3,747.14",Fri Dec 31 10:52:19 2021
"$3,743.48",Fri Dec 31 11:02:19 2021
"$3,741.21",Fri Dec 31 11:12:20 2021
"$3,741.61",Fri Dec 31 11:22:21 2021
"$3,744.29",Fri Dec 31 11:32:22 2021
"$3,734.92",Fri Dec 31 11:42:23 2021
"$3,734.19",Fri Dec 31 11:52:24 2021
"$3,739.49",Fri Dec 31 12:02:25 2021
"$3,742.64",Fri Dec 31 12:12:28 2021
"$3,739.64",Fri Dec 31 12:22:29 2021
"$3,743.22",Fri Dec 31 12:32:59 2021
"$3,744.75",Fri Dec 31 12:43:01 2021
"$3,741.48",Fri Dec 31 12:53:02 2021
"$3,778.79",Fri Dec 31 17:28:26 2021
"$3,780.55",Fri Dec 31 17:38:27 2021
"$3,781.02",Fri Dec 31 17:48:28 2021
"$3,784.70",Fri Dec 31 17:58:29 2021
"$3,784.91",Fri Dec 31 18:08:29 2021
"$3,790.64",Fri Dec 31 18:18:30 2021
"$3,788.46",Fri Dec 31 18:28:31 2021
"$3,791.02",Fri Dec 31 18:38:32 2021
"$3,792.67",Fri Dec 31 18:48:33 2021
"$3,788.30",Fri Dec 31 18:58:34 2021
"$3,789.92",Fri Dec 31 19:08:35 2021
"$3,792.46",Fri Dec 31 19:18:36 2021
"$3,792.47",Fri Dec 31 19:28:37 2021
"$3,794.28",Fri Dec 31 19:45:38 2021
"$3,790.23",Fri Dec 31 19:55:40 2021
"$3,794.76",Fri Dec 31 20:48:10 2021
"$3,786.12",Fri Dec 31 21:37:11 2021
"$3,786.07",Fri Dec 31 21:47:12 2021
"$3,786.39",Fri Dec 31 21:57:13 2021
"$3,786.65",Fri Dec 31 22:07:13 2021
"$3,777.41",Fri Dec 31 22:17:15 2021
"$3,776.72",Fri Dec 31 22:27:15 2021
"$3,756.97",Fri Dec 31 22:37:16 2021
"$3,752.71",Fri Dec 31 22:47:17 2021
"$3,742.99",Fri Dec 31 22:57:18 2021
"$3,730.20",Fri Dec 31 23:07:19 2021
"$3,727.96",Fri Dec 31 23:17:20 2021
"$3,724.72",Fri Dec 31 23:27:21 2021
"$3,726.41",Fri Dec 31 23:37:21 2021
"$3,724.87",Sat Jan  1 13:28:54 2022
"$3,721.60",Sat Jan  1 13:38:55 2022
"$3,719.98",Sat Jan  1 13:48:56 2022
"$3,725.21",Sat Jan  1 13:58:57 2022
"$3,725.36",Sat Jan  1 14:08:58 2022
"$3,724.55",Sat Jan  1 14:18:59 2022
"$3,728.84",Sat Jan  1 14:29:00 2022
"$3,723.52",Sat Jan  1 14:39:14 2022
"$3,728.22",Sat Jan  1 14:49:15 2022
"$3,726.84",Sat Jan  1 14:59:16 2022
"$3,726.92",Sat Jan  1 15:09:17 2022
"$3,718.81",Sat Jan  1 15:19:18 2022
"$3,720.31",Sat Jan  1 15:29:18 2022
"$3,727.64",Sat Jan  1 15:39:19 2022
"$3,727.08",Sat Jan  1 15:49:20 2022
"$3,718.91",Sat Jan  1 15:59:21 2022
"$3,695.00",Sat Jan  1 16:22:22 2022
"$3,703.84",Sat Jan  1 16:32:23 2022
"$3,702.20",Sat Jan  1 16:42:24 2022
"$3,703.86",Sat Jan  1 16:52:24 2022
"$3,708.72",Sat Jan  1 17:02:25 2022
"$3,707.10",Sat Jan  1 17:12:26 2022
"$3,709.13",Sat Jan  1 17:22:27 2022
"$3,706.61",Sat Jan  1 17:32:27 2022
"$3,702.04",Sat Jan  1 17:42:29 2022
"$3,706.10",Sat Jan  1 17:52:29 2022
"$3,707.59",Sat Jan  1 18:02:30 2022
"$3,712.63",Sat Jan  1 18:12:31 2022
"$3,711.88",Sat Jan  1 18:22:32 2022
"$3,714.85",Sat Jan  1 18:32:32 2022
"$3,719.64",Sat Jan  1 18:42:33 2022
"$3,717.23",Sat Jan  1 18:52:34 2022
"$3,715.31",Sat Jan  1 19:12:42 2022
"$3,719.38",Sat Jan  1 19:22:43 2022
"$3,714.68",Sat Jan  1 19:32:44 2022
"$3,715.81",Sat Jan  1 19:42:46 2022
"$3,712.53",Sat Jan  1 19:52:47 2022
"$3,714.92",Sat Jan  1 20:02:48 2022
"$3,704.98",Sat Jan  1 20:12:49 2022
"$3,707.42",Sat Jan  1 20:22:51 2022
"$3,707.51",Sat Jan  1 20:32:52 2022
"$3,708.36",Sat Jan  1 20:42:53 2022
"$3,709.23",Sat Jan  1 20:52:54 2022
"$3,710.57",Sat Jan  1 21:02:56 2022
"$3,731.08",Sat Jan  1 21:12:57 2022
"$3,733.61",Sat Jan  1 21:22:58 2022
"$3,726.62",Sat Jan  1 21:34:01 2022
"$3,727.57",Sat Jan  1 21:44:01 2022
"$3,736.54",Sat Jan  1 21:54:03 2022
"$3,736.62",Sat Jan  1 22:04:04 2022
"$3,743.26",Sat Jan  1 22:14:05 2022
"$3,741.46",Sat Jan  1 22:24:06 2022
"$3,735.09",Sat Jan  1 22:34:07 2022
"$3,736.02",Sat Jan  1 22:44:08 2022
"$3,727.36",Sun Jan  2 10:34:07 2022
"$3,733.36",Sun Jan  2 10:44:08 2022
"$3,730.03",Sun Jan  2 10:54:09 2022
"$3,733.70",Sun Jan  2 11:04:09 2022
"$3,737.33",Sun Jan  2 11:14:11 2022
"$3,735.39",Sun Jan  2 11:24:11 2022
"$3,740.28",Sun Jan  2 11:34:12 2022
"$3,741.00",Sun Jan  2 11:44:13 2022
"$3,743.72",Sun Jan  2 11:54:14 2022
"$3,744.83",Sun Jan  2 12:04:15 2022
"$3,743.48",Sun Jan  2 12:14:16 2022
"$3,746.02",Sun Jan  2 12:24:17 2022
"$3,752.11",Sun Jan  2 17:22:06 2022
"$3,746.83",Sun Jan  2 17:32:06 2022
"$3,739.27",Sun Jan  2 17:42:07 2022
"$3,739.15",Sun Jan  2 17:55:06 2022
"$3,741.58",Sun Jan  2 18:05:07 2022
"$3,744.70",Sun Jan  2 18:15:07 2022
"$3,750.89",Sun Jan  2 18:25:08 2022
"$3,754.39",Sun Jan  2 18:35:09 2022
"$3,751.43",Sun Jan  2 18:45:10 2022
"$3,748.17",Sun Jan  2 18:55:11 2022
"$3,749.22",Sun Jan  2 19:23:43 2022
"$3,747.58",Sun Jan  2 19:33:44 2022
"$3,748.78",Sun Jan  2 19:43:45 2022
"$3,751.37",Sun Jan  2 19:53:47 2022
"$3,749.38",Sun Jan  2 20:03:51 2022
"$3,752.65",Sun Jan  2 20:31:10 2022
"$3,751.23",Sun Jan  2 20:41:11 2022
"$3,758.48",Sun Jan  2 20:51:12 2022
"$3,762.15",Sun Jan  2 21:01:13 2022
"$3,760.42",Sun Jan  2 21:11:14 2022
"$3,759.42",Sun Jan  2 21:21:15 2022
"$3,774.28",Sun Jan  2 21:31:16 2022
"$3,775.81",Sun Jan  2 21:41:17 2022
"$3,782.91",Sun Jan  2 21:51:19 2022
"$3,783.37",Sun Jan  2 22:01:20 2022
"$3,787.72",Sun Jan  2 22:11:21 2022
"$3,792.47",Sun Jan  2 22:21:22 2022
"$3,801.68",Sun Jan  2 22:31:22 2022
"$3,829.38",Sun Jan  2 22:41:23 2022
"$3,823.47",Sun Jan  2 22:51:26 2022
"$3,815.31",Sun Jan  2 23:01:27 2022
"$3,819.74",Sun Jan  2 23:11:27 2022
"$3,824.50",Sun Jan  2 23:21:29 2022
"$3,818.73",Sun Jan  2 23:31:30 2022
"$3,819.26",Sun Jan  2 23:41:30 2022
"$3,815.94",Sun Jan  2 23:51:32 2022
"$3,804.88",Mon Jan  3 00:01:35 2022
"$3,799.47",Mon Jan  3 08:48:46 2022
"$3,795.66",Mon Jan  3 08:58:47 2022
"$3,798.89",Mon Jan  3 09:08:49 2022
"$3,796.64",Mon Jan  3 09:18:50 2022
"$3,785.88",Mon Jan  3 09:28:51 2022
"$3,788.48",Mon Jan  3 09:38:51 2022
"$3,790.43",Mon Jan  3 09:48:52 2022
"$3,793.88",Mon Jan  3 09:58:53 2022
"$3,792.49",Mon Jan  3 10:08:54 2022
"$3,794.35",Mon Jan  3 10:18:55 2022
"$3,793.74",Mon Jan  3 10:28:56 2022
"$3,791.97",Mon Jan  3 10:38:57 2022
"$3,795.74",Mon Jan  3 10:48:57 2022
"$3,794.33",Mon Jan  3 10:58:58 2022
"$3,804.73",Mon Jan  3 11:08:59 2022
"$3,813.42",Mon Jan  3 11:19:00 2022
"$3,812.64",Mon Jan  3 11:29:01 2022
"$3,810.61",Mon Jan  3 11:39:02 2022
"$3,809.66",Mon Jan  3 11:49:03 2022
"$3,808.50",Mon Jan  3 11:59:04 2022
"$3,804.66",Mon Jan  3 12:09:05 2022
"$3,804.84",Mon Jan  3 12:19:05 2022
"$3,806.53",Mon Jan  3 12:29:06 2022
"$3,801.51",Mon Jan  3 12:39:07 2022
"$3,805.70",Mon Jan  3 13:08:51 2022
"$3,806.67",Mon Jan  3 13:18:52 2022
"$3,803.46",Mon Jan  3 13:28:52 2022
"$3,808.36",Mon Jan  3 13:38:53 2022
"$3,812.43",Mon Jan  3 13:48:55 2022
"$3,814.03",Mon Jan  3 13:58:56 2022
"$3,811.99",Mon Jan  3 14:08:57 2022
"$3,809.86",Mon Jan  3 14:18:57 2022
"$3,807.69",Mon Jan  3 14:28:59 2022
"$3,806.46",Mon Jan  3 14:39:02 2022
"$3,813.32",Mon Jan  3 14:49:03 2022
"$3,799.07",Mon Jan  3 14:59:05 2022
"$3,798.20",Mon Jan  3 15:09:05 2022
"$3,802.11",Mon Jan  3 15:19:06 2022
"$3,804.23",Mon Jan  3 15:29:07 2022
"$3,808.64",Mon Jan  3 15:39:08 2022
"$3,815.39",Mon Jan  3 15:49:08 2022
"$3,817.28",Mon Jan  3 15:59:09 2022
"$3,813.81",Mon Jan  3 16:09:10 2022
"$3,819.34",Mon Jan  3 16:19:11 2022
"$3,822.34",Mon Jan  3 16:29:12 2022
"$3,824.50",Mon Jan  3 16:39:13 2022
"$3,830.77",Mon Jan  3 16:49:14 2022
"$3,833.05",Mon Jan  3 16:59:15 2022
"$3,834.08",Mon Jan  3 17:09:17 2022
"$3,829.62",Mon Jan  3 17:19:18 2022
"$3,830.28",Mon Jan  3 17:29:19 2022
"$3,829.89",Mon Jan  3 17:39:20 2022
"$3,832.44",Mon Jan  3 17:49:23 2022
"$3,831.32",Mon Jan  3 17:59:24 2022
"$3,830.46",Mon Jan  3 18:09:28 2022
"$3,827.15",Mon Jan  3 18:19:29 2022
"$3,822.94",Mon Jan  3 18:29:29 2022
"$3,823.61",Mon Jan  3 18:39:30 2022
"$3,823.12",Mon Jan  3 18:49:31 2022
"$3,826.54",Mon Jan  3 18:59:32 2022
"$3,826.83",Mon Jan  3 19:09:33 2022
"$3,824.79",Mon Jan  3 19:19:34 2022
"$3,825.89",Mon Jan  3 19:29:35 2022
"$3,823.39",Mon Jan  3 19:39:36 2022
"$3,813.62",Mon Jan  3 19:49:37 2022
"$3,819.37",Mon Jan  3 19:59:41 2022
"$3,821.81",Mon Jan  3 20:09:42 2022
"$3,807.45",Mon Jan  3 20:54:02 2022
"$3,809.41",Mon Jan  3 21:04:07 2022
"$3,807.44",Mon Jan  3 21:14:08 2022
"$3,807.70",Mon Jan  3 21:24:10 2022
"$3,790.85",Mon Jan  3 21:34:13 2022
"$3,736.52",Tue Jan  4 09:03:52 2022
"$3,741.63",Tue Jan  4 09:13:54 2022
"$3,744.76",Tue Jan  4 09:23:55 2022
"$3,746.01",Tue Jan  4 09:33:56 2022
"$3,742.09",Tue Jan  4 09:43:57 2022
"$3,741.01",Tue Jan  4 09:53:58 2022
"$3,743.94",Tue Jan  4 10:03:59 2022
"$3,748.14",Tue Jan  4 10:14:00 2022
"$3,740.70",Tue Jan  4 10:24:01 2022
"$3,735.83",Tue Jan  4 10:34:04 2022
"$3,736.05",Tue Jan  4 10:44:04 2022
"$3,738.06",Tue Jan  4 10:54:05 2022
"$3,744.75",Tue Jan  4 11:04:06 2022
"$3,740.69",Tue Jan  4 11:14:07 2022
"$3,736.12",Tue Jan  4 11:24:08 2022
"$3,739.37",Tue Jan  4 11:34:09 2022
"$3,744.62",Tue Jan  4 11:44:10 2022
"$3,745.06",Tue Jan  4 11:54:11 2022
"$3,745.56",Tue Jan  4 12:04:12 2022
"$3,752.33",Tue Jan  4 12:14:12 2022
"$3,752.40",Tue Jan  4 12:24:13 2022
"$3,755.16",Tue Jan  4 12:34:14 2022
"$3,757.21",Tue Jan  4 12:44:15 2022
"$3,751.80",Tue Jan  4 12:54:16 2022
"$3,757.40",Tue Jan  4 13:04:17 2022
"$3,757.25",Tue Jan  4 13:37:37 2022
"$3,770.19",Tue Jan  4 13:47:37 2022
"$3,770.05",Tue Jan  4 13:57:38 2022
"$3,769.54",Tue Jan  4 14:07:45 2022
"$3,773.93",Tue Jan  4 14:17:46 2022
"$3,766.93",Tue Jan  4 14:27:46 2022
"$3,767.78",Tue Jan  4 14:37:47 2022
"$3,773.03",Tue Jan  4 14:47:48 2022
"$3,773.21",Tue Jan  4 14:57:49 2022
"$3,771.41",Tue Jan  4 15:07:50 2022
"$3,769.59",Tue Jan  4 15:17:51 2022
"$3,766.84",Tue Jan  4 15:27:52 2022
"$3,766.86",Tue Jan  4 15:37:53 2022
"$3,765.23",Tue Jan  4 15:47:53 2022
"$3,771.56",Tue Jan  4 15:57:54 2022
"$3,779.25",Tue Jan  4 16:07:55 2022
"$3,779.62",Tue Jan  4 16:17:57 2022
"$3,790.17",Tue Jan  4 16:27:57 2022
"$3,802.43",Tue Jan  4 16:37:59 2022
"$3,813.99",Tue Jan  4 16:48:00 2022
"$3,818.21",Tue Jan  4 16:58:01 2022
"$3,812.96",Tue Jan  4 17:08:02 2022
"$3,819.31",Tue Jan  4 17:18:02 2022
"$3,822.10",Tue Jan  4 17:28:03 2022
"$3,828.28",Tue Jan  4 17:38:04 2022
"$3,823.38",Tue Jan  4 17:48:05 2022
"$3,819.94",Tue Jan  4 17:58:06 2022
"$3,818.88",Tue Jan  4 18:08:07 2022
"$3,818.33",Tue Jan  4 18:18:07 2022
"$3,818.59",Tue Jan  4 18:28:08 2022
"$3,825.40",Tue Jan  4 18:38:09 2022
"$3,820.17",Tue Jan  4 18:48:09 2022
"$3,819.73",Tue Jan  4 18:58:10 2022
"$3,830.89",Tue Jan  4 19:08:12 2022
"$3,832.65",Tue Jan  4 19:18:12 2022
"$3,841.16",Tue Jan  4 19:28:15 2022
"$3,855.03",Tue Jan  4 19:38:17 2022
"$3,815.24",Wed Jan  5 09:36:09 2022
"$3,809.68",Wed Jan  5 09:46:11 2022
"$3,813.82",Wed Jan  5 09:56:11 2022
"$3,814.33",Wed Jan  5 10:06:12 2022
"$3,811.44",Wed Jan  5 10:16:14 2022
"$3,810.56",Wed Jan  5 10:26:14 2022
"$3,811.52",Wed Jan  5 10:36:15 2022
"$3,808.31",Wed Jan  5 10:46:16 2022
"$3,806.46",Wed Jan  5 10:56:17 2022
"$3,808.06",Wed Jan  5 11:06:18 2022
"$3,806.11",Wed Jan  5 11:16:18 2022
"$3,803.93",Wed Jan  5 11:26:19 2022
"$3,807.19",Wed Jan  5 11:36:20 2022
"$3,804.94",Wed Jan  5 11:46:21 2022
"$3,813.32",Wed Jan  5 11:56:22 2022
"$3,814.02",Wed Jan  5 12:06:24 2022
"$3,816.50",Wed Jan  5 12:16:25 2022
"$3,816.17",Wed Jan  5 12:26:26 2022
"$3,819.49",Wed Jan  5 12:36:28 2022
"$3,817.03",Wed Jan  5 12:46:29 2022
"$3,818.68",Wed Jan  5 12:56:31 2022
"$3,816.69",Wed Jan  5 13:06:33 2022
"$3,813.95",Wed Jan  5 13:16:34 2022
"$3,816.29",Wed Jan  5 13:26:35 2022
"$3,816.32",Wed Jan  5 13:36:36 2022
"$3,811.83",Wed Jan  5 14:07:33 2022
"$3,810.94",Wed Jan  5 14:17:34 2022
"$3,822.63",Wed Jan  5 14:27:35 2022
"$3,822.15",Wed Jan  5 14:37:36 2022
"$3,823.05",Wed Jan  5 14:47:37 2022
"$3,823.28",Wed Jan  5 14:57:38 2022
"$3,827.04",Wed Jan  5 15:07:39 2022
"$3,829.81",Wed Jan  5 15:17:40 2022
"$3,833.69",Wed Jan  5 15:27:41 2022
